id_cliente,fecha,consumo_kwh,tipo_lectura
CL0027,2024-01-25,34.51,Real
CL0027,2024-01-26,48.0,Real
CL0027,2024-01-27,23.96,Real
CL0027,2024-01-28,33.29,Real
CL0027,2024-01-29,33.27,Real
CL0027,2024-01-30,55.24,Estimada
CL0027,2024-01-31,43.91,Real
CL0027,2024-02-01,31.71,Real
CL0027,2024-02-02,30.27,Real
CL0027,2024-02-03,30.01,Real
CL0027,2024-02-04,32.4,Real
CL0027,2024-02-05,15.64,Real
CL0027,2024-02-06,35.75,Real
CL0027,2024-02-07,25.73,Real
CL0027,2024-02-08,30.97,Real
CL0027,2024-02-09,41.72,Real
CL0027,2024-02-10,17.27,Real
CL0027,2024-02-11,37.82,Real
CL0027,2024-02-12,27.07,Real
CL0027,2024-02-13,29.66,Real
CL0027,2024-02-14,35.7,Real
CL0027,2024-02-15,25.21,Real
CL0027,2024-02-16,32.0,Real
CL0027,2024-02-17,32.04,Real
CL0027,2024-02-18,30.38,Real
CL0027,2024-02-19,35.14,Real
CL0027,2024-02-20,45.46,Real
CL0027,2024-02-21,35.93,Real
CL0027,2024-02-22,31.96,Estimada
CL0027,2024-02-23,35.11,Real
CL0027,2024-02-24,13.13,Real
CL0027,2024-02-25,22.76,Real
CL0027,2024-02-26,36.15,Real
CL0027,2024-02-27,34.64,Real
CL0027,2024-02-28,31.22,Real
CL0027,2024-02-29,17.9,Real
CL0027,2024-03-01,25.83,Real
CL0027,2024-03-02,39.25,Real
CL0027,2024-03-03,9.54,Estimada
CL0027,2024-03-04,42.2,Real
CL0027,2024-03-05,26.69,Real
CL0027,2024-03-06,48.71,Real
CL0027,2024-03-07,24.65,Real
CL0027,2024-03-08,19.15,Real
CL0027,2024-03-09,25.34,Real
CL0027,2024-03-10,17.02,Real
CL0027,2024-03-11,32.88,Real
CL0027,2024-03-12,28.48,Real
CL0027,2024-03-13,21.34,Real
CL0027,2024-03-14,26.23,Real
CL0027,2024-03-15,14.48,Real
CL0027,2024-03-16,22.81,Real
CL0027,2024-03-17,28.64,Real
CL0027,2024-03-18,34.1,Real
CL0027,2024-03-19,37.26,Estimada
CL0027,2024-03-20,37.19,Real
CL0027,2024-03-21,39.92,Real
CL0027,2024-03-22,26.44,Real
CL0027,2024-03-23,16.95,Real
CL0027,2024-03-24,15.77,Real
CL0027,2024-03-25,38.81,Real
CL0027,2024-03-26,17.49,Real
CL0027,2024-03-27,9.87,Real
CL0027,2024-03-28,39.59,Real
CL0027,2024-03-29,33.44,Real
CL0027,2024-03-30,14.08,Real
CL0027,2024-03-31,8.35,Real
CL0027,2024-04-01,30.27,Real
CL0027,2024-04-02,28.19,Real
CL0027,2024-04-03,32.92,Real
CL0027,2024-04-04,32.66,Real
CL0027,2024-04-05,43.34,Real
CL0027,2024-04-06,15.76,Real
CL0027,2024-04-07,37.04,Real
CL0027,2024-04-08,34.49,Real
CL0027,2024-04-09,8.07,Real
CL0027,2024-04-10,27.13,Real
CL0027,2024-04-11,29.72,Real
CL0027,2024-04-12,24.22,Real
CL0027,2024-04-13,42.72,Real
CL0027,2024-04-14,17.57,Estimada
CL0027,2024-04-15,36.37,Estimada
CL0027,2024-04-16,49.96,Real
CL0027,2024-04-17,25.74,Real
CL0027,2024-04-18,35.92,Real
CL0027,2024-04-19,29.39,Real
CL0027,2024-04-20,11.96,Real
CL0027,2024-04-21,47.69,Real
CL0027,2024-04-22,26.96,Real
CL0027,2024-04-23,36.01,Real
CL0027,2024-04-24,45.15,Real
CL0027,2024-04-25,32.3,Real
CL0027,2024-04-26,34.53,Real
CL0027,2024-04-27,20.44,Real
CL0027,2024-04-28,27.92,Real
CL0027,2024-04-29,29.87,Real
CL0027,2024-04-30,31.31,Real
CL0027,2024-05-01,26.57,Real
CL0027,2024-05-02,37.62,Estimada
CL0027,2024-05-03,43.42,Real
CL0027,2024-05-04,9.59,Real
CL0027,2024-05-05,36.83,Estimada
CL0027,2024-05-06,40.82,Real
CL0027,2024-05-07,33.52,Real
CL0027,2024-05-08,36.55,Real
CL0027,2024-05-09,35.89,Real
CL0027,2024-05-10,44.71,Real
CL0027,2024-05-11,25.88,Real
CL0027,2024-05-12,13.0,Estimada
CL0027,2024-05-13,43.7,Real
CL0027,2024-05-14,34.28,Real
CL0027,2024-05-15,41.14,Estimada
CL0027,2024-05-16,26.73,Real
CL0027,2024-05-17,40.75,Real
CL0027,2024-05-18,25.39,Real
CL0027,2024-05-19,33.79,Real
CL0027,2024-05-20,46.8,Real
CL0027,2024-05-21,33.54,Real
CL0027,2024-05-22,41.54,Real
CL0027,2024-05-23,44.07,Real
CL0027,2024-05-24,49.33,Real
CL0027,2024-05-25,25.63,Real
CL0027,2024-05-26,26.11,Estimada
CL0027,2024-05-27,36.79,Real
CL0027,2024-05-28,16.19,Real
CL0027,2024-05-29,37.94,Real
CL0027,2024-05-30,32.45,Real
CL0027,2024-05-31,36.73,Real
CL0027,2024-06-01,33.51,Real
CL0027,2024-06-02,20.36,Real
CL0027,2024-06-03,50.66,Real
CL0027,2024-06-04,51.56,Real
CL0027,2024-06-05,54.31,Real
CL0027,2024-06-06,50.92,Real
CL0027,2024-06-07,46.73,Real
CL0027,2024-06-08,30.61,Real
CL0027,2024-06-09,36.94,Real
CL0027,2024-06-10,39.0,Real
CL0027,2024-06-11,35.74,Real
CL0027,2024-06-12,49.49,Real
CL0027,2024-06-13,47.92,Real
CL0027,2024-06-14,39.97,Real
CL0027,2024-06-15,36.73,Real
CL0027,2024-06-16,53.81,Real
CL0027,2024-06-17,50.3,Real
CL0027,2024-06-18,60.66,Real
CL0027,2024-06-19,53.41,Real
CL0027,2024-06-20,45.17,Estimada
CL0027,2024-06-21,55.61,Real
CL0027,2024-06-22,38.35,Real
CL0027,2024-06-23,38.76,Real
CL0027,2024-06-24,49.18,Real
CL0027,2024-06-25,49.02,Real
CL0027,2024-06-26,37.66,Estimada
CL0027,2024-06-27,59.88,Real
CL0027,2024-06-28,50.55,Real
CL0028,2024-01-01,33.8,Real
CL0028,2024-01-02,58.65,Real
CL0028,2024-01-03,43.31,Estimada
CL0028,2024-01-04,38.06,Real
CL0028,2024-01-05,31.58,Real
CL0028,2024-01-06,35.94,Real
CL0028,2024-01-07,42.73,Estimada
CL0028,2024-01-08,37.09,Estimada
CL0028,2024-01-09,42.25,Real
CL0028,2024-01-10,33.74,Real
CL0028,2024-01-11,21.03,Real
CL0028,2024-01-12,41.8,Real
CL0028,2024-01-13,31.78,Real
CL0028,2024-01-14,34.36,Real
CL0028,2024-01-15,43.65,Real
CL0028,2024-01-16,47.3,Real
CL0028,2024-01-17,39.91,Real
CL0028,2024-01-18,32.25,Real
CL0028,2024-01-19,30.47,Real
CL0028,2024-01-20,24.56,Real
CL0028,2024-01-21,35.37,Real
CL0028,2024-01-22,33.51,Real
CL0028,2024-01-23,41.52,Real
CL0028,2024-01-24,49.4,Real
CL0028,2024-01-25,35.73,Real
CL0028,2024-01-26,37.5,Real
CL0028,2024-01-27,17.6,Estimada
CL0028,2024-01-28,32.96,Real
CL0028,2024-01-29,29.34,Estimada
CL0028,2024-01-30,37.07,Real
CL0028,2024-01-31,35.99,Estimada
CL0028,2024-02-01,51.77,Real
CL0028,2024-02-02,38.01,Real
CL0028,2024-02-03,31.25,Estimada
CL0028,2024-02-04,27.42,Real
CL0028,2024-02-05,15.25,Real
CL0028,2024-02-06,43.58,Real
CL0028,2024-02-07,32.63,Estimada
CL0028,2024-02-08,53.06,Real
CL0028,2024-02-09,29.71,Real
CL0028,2024-02-10,27.87,Real
CL0028,2024-02-11,27.61,Estimada
CL0028,2024-02-12,26.39,Real
CL0028,2024-02-13,47.14,Real
CL0028,2024-02-14,36.86,Real
CL0028,2024-02-15,44.67,Real
CL0028,2024-02-16,38.12,Real
CL0028,2024-02-17,22.69,Real
CL0028,2024-02-18,29.6,Real
CL0028,2024-02-19,22.33,Real
CL0028,2024-02-20,35.97,Real
CL0028,2024-02-21,53.55,Real
CL0028,2024-02-22,28.47,Real
CL0028,2024-02-23,35.99,Real
CL0028,2024-02-24,26.22,Real
CL0028,2024-02-25,31.37,Real
CL0028,2024-02-26,61.06,Real
CL0028,2024-02-27,32.84,Real
CL0028,2024-02-28,39.09,Real
CL0028,2024-02-29,34.87,Real
CL0028,2024-03-01,15.14,Real
CL0028,2024-03-02,10.9,Real
CL0028,2024-03-03,12.17,Real
CL0028,2024-03-04,44.32,Real
CL0028,2024-03-05,23.57,Real
CL0028,2024-03-06,20.34,Estimada
CL0028,2024-03-07,24.72,Real
CL0028,2024-03-08,37.76,Real
CL0028,2024-03-09,28.76,Estimada
CL0028,2024-03-10,22.47,Real
CL0028,2024-03-11,30.09,Real
CL0028,2024-03-12,35.15,Real
CL0028,2024-03-13,25.01,Real
CL0028,2024-03-14,16.42,Real
CL0028,2024-03-15,37.91,Real
CL0028,2024-03-16,34.22,Real
CL0028,2024-03-17,33.54,Real
CL0028,2024-03-18,26.93,Real
CL0028,2024-03-19,26.58,Real
CL0028,2024-03-20,34.92,Estimada
CL0028,2024-03-21,36.13,Real
CL0028,2024-03-22,50.11,Real
CL0028,2024-03-23,14.13,Real
CL0028,2024-03-24,13.63,Real
CL0028,2024-03-25,46.88,Estimada
CL0028,2024-03-26,33.35,Real
CL0028,2024-03-27,25.32,Real
CL0028,2024-03-28,48.61,Real
CL0028,2024-03-29,21.49,Real
CL0028,2024-03-30,24.66,Real
CL0028,2024-03-31,32.02,Real
CL0028,2024-04-01,41.01,Real
CL0028,2024-04-02,30.97,Real
CL0028,2024-04-03,40.66,Real
CL0028,2024-04-04,41.62,Real
CL0028,2024-04-05,16.93,Real
CL0028,2024-04-06,31.06,Real
CL0028,2024-04-07,22.94,Real
CL0028,2024-04-08,34.01,Real
CL0028,2024-04-09,33.91,Real
CL0028,2024-04-10,35.3,Real
CL0028,2024-04-11,33.4,Real
CL0028,2024-04-12,38.22,Estimada
CL0028,2024-04-13,35.0,Real
CL0028,2024-04-14,32.16,Real
CL0028,2024-04-15,48.19,Estimada
CL0028,2024-04-16,26.29,Real
CL0028,2024-04-17,30.23,Estimada
CL0028,2024-04-18,34.16,Real
CL0028,2024-04-19,40.55,Real
CL0028,2024-04-20,34.04,Real
CL0028,2024-04-21,20.4,Real
CL0028,2024-04-22,31.19,Real
CL0028,2024-04-23,28.46,Real
CL0028,2024-04-24,30.68,Real
CL0028,2024-04-25,22.63,Real
CL0028,2024-04-26,27.98,Real
CL0028,2024-04-27,5.72,Real
CL0028,2024-04-28,18.36,Real
CL0028,2024-04-29,35.24,Real
CL0028,2024-04-30,38.2,Real
CL0028,2024-05-01,43.11,Real
CL0028,2024-05-02,31.84,Real
CL0028,2024-05-03,45.91,Real
CL0028,2024-05-04,24.82,Real
CL0028,2024-05-05,40.69,Real
CL0028,2024-05-06,50.54,Real
CL0028,2024-05-07,27.3,Real
CL0028,2024-05-08,18.52,Real
CL0028,2024-05-09,54.04,Real
CL0028,2024-05-10,34.94,Real
CL0028,2024-05-11,31.78,Estimada
CL0028,2024-05-12,22.42,Real
CL0028,2024-05-13,36.34,Real
CL0028,2024-05-14,19.96,Real
CL0028,2024-05-15,41.89,Real
CL0028,2024-05-16,34.06,Real
CL0028,2024-05-17,45.47,Real
CL0028,2024-05-18,16.69,Real
CL0028,2024-05-19,34.73,Estimada
CL0028,2024-05-20,36.45,Real
CL0028,2024-05-21,34.99,Real
CL0028,2024-05-22,52.0,Estimada
CL0028,2024-05-23,47.3,Real
CL0028,2024-05-24,57.97,Real
CL0028,2024-05-25,34.15,Estimada
CL0028,2024-05-26,37.22,Real
CL0028,2024-05-27,36.73,Real
CL0028,2024-05-28,50.92,Real
CL0028,2024-05-29,33.02,Real
CL0028,2024-05-30,40.21,Real
CL0028,2024-05-31,51.19,Real
CL0028,2024-06-01,25.34,Estimada
CL0028,2024-06-02,46.11,Real
CL0028,2024-06-03,54.11,Real
CL0028,2024-06-04,49.22,Real
CL0028,2024-06-05,55.91,Real
CL0028,2024-06-06,54.79,Real
CL0028,2024-06-07,56.01,Estimada
CL0028,2024-06-08,44.48,Real
CL0028,2024-06-09,26.55,Real
CL0028,2024-06-10,54.91,Real
CL0028,2024-06-11,56.58,Real
CL0028,2024-06-12,53.39,Real
CL0028,2024-06-13,57.83,Real
CL0028,2024-06-14,33.19,Real
CL0028,2024-06-15,40.41,Real
CL0028,2024-06-16,35.2,Real
CL0028,2024-06-17,44.26,Real
CL0028,2024-06-18,44.15,Real
CL0028,2024-06-19,50.3,Real
CL0028,2024-06-20,67.35,Real
CL0028,2024-06-21,53.26,Real
CL0028,2024-06-22,35.45,Real
CL0028,2024-06-23,42.86,Real
CL0028,2024-06-24,40.49,Real
CL0028,2024-06-25,54.99,Real
CL0028,2024-06-26,46.18,Real
CL0028,2024-06-27,30.31,Real
CL0028,2024-06-28,31.4,Real
CL0029,2024-01-01,10.66,Real
CL0029,2024-01-02,15.3,Real
CL0029,2024-01-03,18.35,Real
CL0029,2024-01-04,5.16,Real
CL0029,2024-01-05,16.94,Real
CL0029,2024-01-06,20.0,Real
CL0029,2024-01-07,15.69,Real
CL0029,2024-01-08,12.22,Real
CL0029,2024-01-09,14.4,Real
CL0029,2024-01-10,7.42,Real
CL0029,2024-01-11,11.92,Estimada
CL0029,2024-01-12,8.06,Real
CL0029,2024-01-13,13.29,Real
CL0029,2024-01-14,17.01,Real
CL0029,2024-01-15,13.34,Real
CL0029,2024-01-16,15.19,Real
CL0029,2024-01-17,8.99,Real
CL0029,2024-01-18,14.34,Real
CL0029,2024-01-19,7.74,Real
CL0029,2024-01-20,18.78,Estimada
CL0029,2024-01-21,13.35,Real
CL0029,2024-01-22,10.32,Real
CL0029,2024-01-23,12.65,Real
CL0029,2024-01-24,11.48,Estimada
CL0029,2024-01-25,9.52,Real
CL0029,2024-01-26,9.1,Real
CL0029,2024-01-27,11.04,Real
CL0029,2024-01-28,17.62,Real
CL0029,2024-01-29,12.53,Real
CL0029,2024-01-30,15.43,Real
CL0029,2024-01-31,6.74,Real
CL0029,2024-02-01,2.18,Real
CL0029,2024-02-02,8.34,Real
CL0029,2024-02-03,17.33,Real
CL0029,2024-02-04,15.41,Real
CL0029,2024-02-05,4.06,Real
CL0029,2024-02-06,13.64,Real
CL0029,2024-02-07,7.23,Real
CL0029,2024-02-08,1.98,Real
CL0029,2024-02-09,11.74,Estimada
CL0029,2024-02-10,13.25,Real
CL0029,2024-02-11,14.97,Real
CL0029,2024-02-12,3.27,Real
CL0029,2024-02-13,11.31,Real
CL0029,2024-02-14,9.78,Real
CL0029,2024-02-15,6.57,Real
CL0029,2024-02-16,12.61,Real
CL0029,2024-02-17,14.44,Estimada
CL0029,2024-02-18,13.83,Real
CL0029,2024-02-19,8.13,Real
CL0029,2024-02-20,10.78,Real
CL0029,2024-02-21,5.2,Real
CL0029,2024-02-22,4.75,Real
CL0029,2024-02-23,7.42,Real
CL0029,2024-02-24,11.56,Estimada
CL0029,2024-02-25,17.72,Real
CL0029,2024-02-26,9.45,Real
CL0029,2024-02-27,7.33,Estimada
CL0029,2024-02-28,6.13,Real
CL0029,2024-02-29,8.52,Real
CL0029,2024-03-01,6.21,Real
CL0029,2024-03-02,10.26,Estimada
CL0029,2024-03-03,16.28,Real
CL0029,2024-03-04,9.48,Real
CL0029,2024-03-05,7.96,Real
CL0029,2024-03-06,2.61,Real
CL0029,2024-03-07,8.24,Real
CL0029,2024-03-08,11.55,Estimada
CL0029,2024-03-09,14.18,Real
CL0029,2024-03-10,13.32,Real
CL0029,2024-03-11,4.35,Real
CL0029,2024-03-12,10.3,Real
CL0029,2024-03-13,9.35,Real
CL0029,2024-03-14,7.53,Real
CL0029,2024-03-15,8.59,Real
CL0029,2024-03-16,13.86,Real
CL0029,2024-03-17,8.67,Estimada
CL0029,2024-03-18,7.14,Real
CL0029,2024-03-19,6.54,Real
CL0029,2024-03-20,10.53,Real
CL0029,2024-03-21,8.07,Real
CL0029,2024-03-22,4.52,Estimada
CL0029,2024-03-23,14.62,Real
CL0029,2024-03-24,11.9,Real
CL0029,2024-03-25,5.79,Real
CL0029,2024-03-26,5.66,Real
CL0029,2024-03-27,8.98,Real
CL0029,2024-03-28,10.11,Real
CL0029,2024-03-29,12.74,Real
CL0029,2024-03-30,4.15,Real
CL0029,2024-03-31,14.94,Real
CL0029,2024-04-01,7.13,Real
CL0029,2024-04-02,13.5,Real
CL0029,2024-04-03,7.16,Real
CL0029,2024-04-04,5.01,Real
CL0029,2024-04-05,9.79,Real
CL0029,2024-04-06,16.0,Real
CL0029,2024-04-07,18.9,Real
CL0029,2024-04-08,15.36,Real
CL0029,2024-04-09,15.26,Real
CL0029,2024-04-10,6.23,Real
CL0029,2024-04-11,14.61,Real
CL0029,2024-04-12,5.68,Real
CL0029,2024-04-13,16.19,Real
CL0029,2024-04-14,16.3,Estimada
CL0029,2024-04-15,5.4,Real
CL0029,2024-04-16,10.49,Real
CL0029,2024-04-17,9.12,Real
CL0029,2024-04-18,8.91,Real
CL0029,2024-04-19,7.06,Real
CL0029,2024-04-20,15.49,Real
CL0029,2024-04-21,14.01,Real
CL0029,2024-04-22,12.37,Real
CL0029,2024-04-23,1.38,Real
CL0029,2024-04-24,10.77,Estimada
CL0029,2024-04-25,4.09,Real
CL0029,2024-04-26,10.31,Real
CL0029,2024-04-27,4.71,Real
CL0029,2024-04-28,17.53,Real
CL0029,2024-04-29,6.92,Real
CL0029,2024-04-30,10.85,Real
CL0029,2024-05-01,10.74,Estimada
CL0029,2024-05-02,13.61,Real
CL0029,2024-05-03,13.63,Real
CL0029,2024-05-04,6.83,Real
CL0029,2024-05-05,15.71,Real
CL0029,2024-05-06,13.65,Real
CL0029,2024-05-07,6.46,Real
CL0029,2024-05-08,11.69,Real
CL0029,2024-05-09,12.05,Real
CL0029,2024-05-10,12.75,Real
CL0029,2024-05-11,15.68,Real
CL0029,2024-05-12,18.7,Real
CL0029,2024-05-13,5.77,Real
CL0029,2024-05-14,11.38,Estimada
CL0029,2024-05-15,13.48,Real
CL0029,2024-05-16,10.65,Real
CL0029,2024-05-17,10.16,Real
CL0029,2024-05-18,19.99,Real
CL0029,2024-05-19,14.91,Real
CL0029,2024-05-20,10.34,Real
CL0029,2024-05-21,12.58,Real
CL0029,2024-05-22,13.85,Real
CL0029,2024-05-23,11.34,Real
CL0029,2024-05-24,10.03,Real
CL0029,2024-05-25,19.05,Real
CL0029,2024-05-26,16.95,Real
CL0029,2024-05-27,11.06,Real
CL0029,2024-05-28,11.68,Real
CL0029,2024-05-29,8.43,Real
CL0029,2024-05-30,12.11,Real
CL0029,2024-05-31,9.06,Real
CL0029,2024-06-01,20.67,Real
CL0029,2024-06-02,17.98,Real
CL0029,2024-06-03,16.82,Real
CL0029,2024-06-04,14.62,Real
CL0029,2024-06-05,11.47,Real
CL0029,2024-06-06,12.68,Real
CL0029,2024-06-07,10.57,Real
CL0029,2024-06-08,23.99,Real
CL0029,2024-06-09,21.72,Real
CL0029,2024-06-10,15.13,Real
CL0029,2024-06-11,14.89,Real
CL0029,2024-06-12,11.7,Real
CL0029,2024-06-13,7.58,Real
CL0029,2024-06-14,11.47,Real
CL0029,2024-06-15,17.14,Real
CL0029,2024-06-16,19.42,Real
CL0029,2024-06-17,13.37,Real
CL0029,2024-06-18,10.0,Real
CL0029,2024-06-19,16.8,Real
CL0029,2024-06-20,12.61,Real
CL0029,2024-06-21,12.25,Real
CL0029,2024-06-22,22.91,Real
CL0029,2024-06-23,19.34,Real
CL0029,2024-06-24,19.63,Real
CL0029,2024-06-25,18.07,Real
CL0029,2024-06-26,11.59,Real
CL0029,2024-06-27,15.47,Real
CL0029,2024-06-28,12.9,Real
CL0030,2024-01-01,18.84,Real
CL0030,2024-01-02,38.21,Real
CL0030,2024-01-03,26.99,Real
CL0030,2024-01-04,28.15,Real
CL0030,2024-01-05,29.51,Real
CL0030,2024-01-06,29.25,Real
CL0030,2024-01-07,29.94,Estimada
CL0030,2024-01-08,30.82,Real
CL0030,2024-01-09,20.97,Real
CL0030,2024-01-10,22.59,Estimada
CL0030,2024-01-11,24.78,Real
CL0030,2024-01-12,44.78,Real
CL0030,2024-01-13,21.98,Real
CL0030,2024-01-14,15.94,Estimada
CL0030,2024-01-15,38.46,Real
CL0030,2024-01-16,22.1,Real
CL0030,2024-01-17,26.15,Real
CL0030,2024-01-18,39.81,Real
CL0030,2024-01-19,22.85,Real
CL0030,2024-01-20,24.96,Real
CL0030,2024-01-21,29.52,Real
CL0030,2024-01-22,29.32,Real
CL0030,2024-01-23,40.86,Real
CL0030,2024-01-24,17.83,Real
CL0030,2024-01-25,32.62,Estimada
CL0030,2024-01-26,30.42,Real
CL0030,2024-01-27,29.59,Real
CL0030,2024-01-28,19.05,Real
CL0030,2024-01-29,32.07,Real
CL0030,2024-01-30,32.98,Real
CL0030,2024-01-31,34.2,Real
CL0030,2024-02-01,24.98,Real
CL0030,2024-02-02,28.99,Real
CL0030,2024-02-03,18.36,Real
CL0030,2024-02-04,21.04,Real
CL0030,2024-02-05,8.46,Real
CL0030,2024-02-06,21.95,Real
CL0030,2024-02-07,23.46,Real
CL0030,2024-02-08,6.25,Real
CL0030,2024-02-09,16.19,Real
CL0030,2024-02-10,25.2,Real
CL0030,2024-02-11,27.48,Real
CL0030,2024-02-12,35.4,Real
CL0030,2024-02-13,30.08,Real
CL0030,2024-02-14,30.6,Real
CL0030,2024-02-15,27.31,Real
CL0030,2024-02-16,33.97,Real
CL0030,2024-02-17,18.58,Real
CL0030,2024-02-18,9.08,Real
CL0030,2024-02-19,21.03,Real
CL0030,2024-02-20,20.66,Real
CL0030,2024-02-21,25.27,Real
CL0030,2024-02-22,16.3,Real
CL0030,2024-02-23,11.01,Real
CL0030,2024-02-24,21.41,Real
CL0030,2024-02-25,10.23,Real
CL0030,2024-02-26,29.62,Real
CL0030,2024-02-27,40.17,Real
CL0030,2024-02-28,21.47,Estimada
CL0030,2024-02-29,20.57,Real
CL0030,2024-03-01,22.5,Real
CL0030,2024-03-02,11.1,Real
CL0030,2024-03-03,10.0,Real
CL0030,2024-03-04,16.67,Real
CL0030,2024-03-05,27.72,Real
CL0030,2024-03-06,29.5,Real
CL0030,2024-03-07,33.66,Real
CL0030,2024-03-08,32.15,Real
CL0030,2024-03-09,23.75,Real
CL0030,2024-03-10,17.29,Real
CL0030,2024-03-11,19.32,Real
CL0030,2024-03-12,36.15,Real
CL0030,2024-03-13,15.65,Real
CL0030,2024-03-14,42.97,Real
CL0030,2024-03-15,14.44,Estimada
CL0030,2024-03-16,20.67,Real
CL0030,2024-03-17,10.68,Real
CL0030,2024-03-18,26.06,Real
CL0030,2024-03-19,27.72,Real
CL0030,2024-03-20,23.57,Real
CL0030,2024-03-21,25.79,Real
CL0030,2024-03-22,29.68,Real
CL0030,2024-03-23,18.62,Real
CL0030,2024-03-24,19.23,Estimada
CL0030,2024-03-25,31.35,Real
CL0030,2024-03-26,14.25,Estimada
CL0030,2024-03-27,12.31,Real
CL0030,2024-03-28,13.31,Real
CL0030,2024-03-29,10.95,Real
CL0030,2024-03-30,17.51,Real
CL0030,2024-03-31,12.81,Estimada
CL0030,2024-04-01,33.83,Real
CL0030,2024-04-02,27.42,Real
CL0030,2024-04-03,19.32,Real
CL0030,2024-04-04,31.04,Real
CL0030,2024-04-05,29.49,Real
CL0030,2024-04-06,12.1,Real
CL0030,2024-04-07,9.89,Real
CL0030,2024-04-08,13.23,Real
CL0030,2024-04-09,30.77,Real
CL0030,2024-04-10,37.53,Real
CL0030,2024-04-11,25.74,Real
CL0030,2024-04-12,11.96,Real
CL0030,2024-04-13,5.31,Real
CL0030,2024-04-14,16.28,Real
CL0030,2024-04-15,36.64,Real
CL0030,2024-04-16,27.46,Real
CL0030,2024-04-17,32.3,Real
CL0030,2024-04-18,26.98,Real
CL0030,2024-04-19,27.35,Real
CL0030,2024-04-20,4.83,Real
CL0030,2024-04-21,27.14,Real
CL0030,2024-04-22,22.01,Real
CL0030,2024-04-23,24.98,Real
CL0030,2024-04-24,30.76,Real
CL0030,2024-04-25,15.89,Estimada
CL0030,2024-04-26,17.99,Real
CL0030,2024-04-27,19.2,Real
CL0030,2024-04-28,19.38,Real
CL0030,2024-04-29,37.23,Real
CL0030,2024-04-30,22.29,Real
CL0030,2024-05-01,13.5,Real
CL0030,2024-05-02,29.04,Real
CL0030,2024-05-03,30.79,Real
CL0030,2024-05-04,21.45,Real
CL0030,2024-05-05,23.98,Real
CL0030,2024-05-06,39.71,Real
CL0030,2024-05-07,31.21,Real
CL0030,2024-05-08,37.47,Real
CL0030,2024-05-09,28.3,Real
CL0030,2024-05-10,24.05,Real
CL0030,2024-05-11,13.05,Real
CL0030,2024-05-12,29.96,Real
CL0030,2024-05-13,36.66,Real
CL0030,2024-05-14,41.03,Real
CL0030,2024-05-15,35.06,Real
CL0030,2024-05-16,24.47,Real
CL0030,2024-05-17,34.47,Real
CL0030,2024-05-18,12.5,Estimada
CL0030,2024-05-19,22.81,Real
CL0030,2024-05-20,33.09,Real
CL0030,2024-05-21,44.31,Real
CL0030,2024-05-22,34.47,Real
CL0030,2024-05-23,7.12,Real
CL0030,2024-05-24,32.22,Real
CL0030,2024-05-25,23.7,Real
CL0030,2024-05-26,16.54,Real
CL0030,2024-05-27,36.76,Real
CL0030,2024-05-28,44.39,Real
CL0030,2024-05-29,41.06,Estimada
CL0030,2024-05-30,35.56,Real
CL0030,2024-05-31,45.09,Real
CL0030,2024-06-01,25.27,Real
CL0030,2024-06-02,25.7,Real
CL0030,2024-06-03,38.61,Estimada
CL0030,2024-06-04,31.83,Real
CL0030,2024-06-05,44.38,Real
CL0030,2024-06-06,42.55,Real
CL0030,2024-06-07,42.87,Real
CL0030,2024-06-08,39.81,Real
CL0030,2024-06-09,31.51,Real
CL0030,2024-06-10,35.94,Estimada
CL0030,2024-06-11,23.4,Real
CL0030,2024-06-12,36.64,Real
CL0030,2024-06-13,41.51,Real
CL0030,2024-06-14,49.52,Real
CL0030,2024-06-15,26.23,Real
CL0030,2024-06-16,25.09,Real
CL0030,2024-06-17,32.29,Real
CL0030,2024-06-18,27.04,Real
CL0030,2024-06-19,34.05,Real
CL0030,2024-06-20,38.59,Real
CL0030,2024-06-21,36.07,Real
CL0030,2024-06-22,18.46,Real
CL0030,2024-06-23,27.63,Real
CL0030,2024-06-24,31.64,Real
CL0030,2024-06-25,40.97,Real
CL0030,2024-06-26,30.63,Real
CL0030,2024-06-27,29.09,Real
CL0030,2024-06-28,38.08,Real
CL0031,2024-01-01,19.36,Estimada
CL0031,2024-01-02,18.92,Real
CL0031,2024-01-03,16.71,Real
CL0031,2024-01-04,13.49,Real
CL0031,2024-01-05,19.61,Real
CL0031,2024-01-06,23.8,Real
CL0031,2024-01-07,19.19,Estimada
CL0031,2024-01-08,13.61,Real
CL0031,2024-01-09,15.94,Real
CL0031,2024-01-10,9.2,Real
CL0031,2024-01-11,28.9,Real
CL0031,2024-01-12,21.16,Real
CL0031,2024-01-13,30.88,Real
CL0031,2024-01-14,33.38,Real
CL0031,2024-01-15,19.94,Real
CL0031,2024-01-16,17.29,Real
CL0031,2024-01-17,24.26,Real
CL0031,2024-01-18,18.85,Real
CL0031,2024-01-19,9.84,Real
CL0031,2024-01-20,20.68,Real
CL0031,2024-01-21,20.6,Real
CL0031,2024-01-22,14.11,Real
CL0031,2024-01-23,15.53,Real
CL0031,2024-01-24,13.94,Real
CL0031,2024-01-25,15.37,Estimada
CL0031,2024-01-26,13.97,Real
CL0031,2024-01-27,30.97,Real
CL0031,2024-01-28,27.18,Real
CL0031,2024-01-29,9.82,Real
CL0031,2024-01-30,28.08,Real
CL0031,2024-01-31,11.66,Real
CL0031,2024-02-01,6.39,Real
